SPEAKER|Marco|m|s
SPEAKER|Marco|m|s
1	Ti	ti	P	PC	num=s|per=2|gen=n	2	comp_ind
2	va	andare	V	V	num=s|per=3|mod=i|ten=p	0	ROOT	io vado, tu vai, lui/lei/Lei va, noi andiamo, voi andate, loro vanno
3	un	uno	R	RI	num=s|gen=m	4	det
4	aperitivo	aperitivo	S	S	num=s|gen=m	2	subj
5	stasera	stasera	B	B	_	4	mod
6	?	?	F	FS	_	2	punc

SPEAKER|Karolin|f|s
1	Volentieri	volentieri	B	B	_	0	ROOT
2	.	.	F	FS	_	1	punc

SPEAKER|Marco|m|s
1	Perfetto	perfetto	A	A	num=s|gen=m	0	ROOT
2	,	,	F	FF	_	3	punc
3	a	a	E	E	_	1	comp
4	più	più	B	B	_	5	mod
5	tardi	tardi	B	B	_	3	prep
6	.	.	F	FS	_	1	punc

SPEAKER|Karolin|f|s
1	Ciao	ciao	I	I	_	0	ROOT
2	!	!	F	FS	_	1	punc
